	id	text	label	insulto	grado	rol	tipo	insultos
648	tweet58_1234991196730052608	@laSextaTV Ya lo dej claro Carreras que antes de ser periodista es de izquierdas.	NOVIOLENTO	NO				[]
804	tweet93_1234849185242980354	@laSextaTV El nico que se salva de vuestra cadena , Alfonso Ars; los dems, morralla periodstica al servicio de la ultraizquierda.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['morralla periodstica']
1125	tweet98_1591031234968297472	@DebatAlRojoVivo Que sabr este como se vive en Catalua. Gobierno de felones. Asco profundo.  Venga vamos a darle a la Ayuso que es lo vuestro. Cmplices.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Asco profundo']
2239	tweet94_1235356331663597568	"@IreneMontero ""Hermana yo si te creo"" Las menores de Baleares y la menor de Valencia, no son hermanas tuyas?"	NOVIOLENTO	NO				[]
2499	tweet67_1235218624396263424	@IreneMontero @PabloIglesias Pues anda que pones bien a las mujeres de borrachas,vaya cerebrito	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['vaya cerebrito']
1961	tweet50_1592519247695314944	@Monica_Garcia_G Todava estoy esperando a que la mema diga cul es su plan cuando consiga echar a Ayuso. Su plan es gobernar sin plan. No tiene ni puta idea de lo que falla porque no lo sabe sealar, pero te dice que si no la votas eres malo. Nos la tenemos que quitar de encima como sea	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['la mema', 'ni puta idea']
2567	tweet75_1235193682342694914	@IreneMontero Hija ma te has lucido con ese eslogan y para esto te pagan y ests ocupando un silla en el ministerio,en mi familia la mayora son mujeres y tanto mi madre,mis tas como mis primas quiero que lleguen a casa bien y lo nico que haces con este eslogan es fomentar el alcholismo	NOVIOLENTO	NO				[]
1031	tweet84_1592059445844279301	@SanWicente Este to ha perdido la cabeza completamente... Son psicpatas, tanto el cmo la puta desequilibrada de ayuso.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Son psicpatas', 'la puta desequilibrada']
2664	tweet23_1235191992004620289	@IreneMontero Solas, borrachas, lcidas, bailando, cantando La Marsellesa, o cmo les salga de las narices. Dejad a las mujeres en paz! Qu desaparezca ya el puto patriarcado!	NOVIOLENTO	SI				['puto patriarcado']
2702	tweet84_1235188512758149120	@IreneMontero Todas las mujeres tienen derecho a volver a casa y nada justifica una agresin, bien dicho Irene.	NOVIOLENTO	NO				[]
876	tweet5_1593526452405915648	@Puntual24H Que asco siempre ayuso	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Que asco']
2266	tweet45_989518050297868288	La candidata para diputada de #BajaCalifornia, Adriana Lpez Quintero, busca votos de est forma!!!....#Ridiculo #NoMasPri  #MasDeLoMismo  #Elecciones2018  #EleccionesMxico https://t.co/u5yNcX73VM	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Ridiculo']
2027	tweet41_1235189936200044544	@IreneMontero Y de las nias tuteladas de Mallorca que fueron abusadas vais a decir algo?? O a estas no se merecen llegar sanas y borrachas a casa porque los implicados son amiguetes???	NOVIOLENTO	NO				[]
1242	tweet61_1592165331971211266	@rosamariaartal @TwitDiscordante Es una vergenza vuestro sectarismo. Que la sanidad est hecha un desastre es evidente, pero es algo absolutamente generalizado en Espaa. Vosotros os centris en Ayuso por un simple inters sectario. Qu pasa en el resto de autonomas?, no tienes nada que decir?. Qu asco	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['sectarismo', 'sectario', 'Qu asco']
1700	tweet88_1235461038587473920	@IreneMontero Poner a una ignorante de ministra a hacer leyes es peligroso. Que encima necesite un macho alfa de vicepresidente para defenderla es costoso y ridculo.  Si no hay testigos como se apoyan los jueces en las testificales? Eres idiota. #PesteComunista	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['ignorante', 'Eres idiota']
2819	tweet63_1235178617270939648	@laSextaTV @cayetanaAT Poco se critica a la secta para como divulga las noticias.Lamentable	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['secta', 'Lamentable']
2010	tweet17_1235712930727018501	@IreneMontero Por cierto porq tubo q salir @PabloIglesias a defenderla? Esq ella no sabe defenderse solita? La culpa es del patriarcado verdad @IreneMontero ?? no dejan q te expreses libremente y te hacen callar??	NOVIOLENTO	NO				[]
5	tweet8_1235325991029006339	@IreneMontero Como es posible q el coronavirus afecte a los mdicos y vosotros no pilles ni uno...es raro...	NOVIOLENTO	NO				[]
100	tweet76_1235478448908324864	@laSextaTV Y qu razn tiene	NOVIOLENTO	NO				[]
59	tweet7_1235471424967577600	@laSextaTV Despus de las misas retransmitidas por la 2TVE, este es el primer canal, junto con Tele5 ms intil de la TDT? Yo lo metera en los teletiendas.	NOVIOLENTO	NO				[]
1768	tweet79_1235337215724736515	@IreneMontero Eres una ignorante y punto.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['ignorante']
2013	tweet25_1234854101458001922	@laSextaTV @cayetanaAT Yo apoyo la libertad de expresin de #cayetanaAT	NOVIOLENTO	NO				[]
2409	tweet30_1235175121846927360	@laSextaTV @cayetanaAT La Secta.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['La Secta']
2719	tweet16_1235036902857814018	@laSextaTV @cayetanaAT Retrctense ustedes de sus mentiras, han saltado ustedes cual resorte, ustedes no son periodistas solo manipuladores a sueldo de sus amos en la ultra izquierda globalista y populista.  Me sumo a la crtica de esta seora, todo mi apoyo.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['manipuladores']
888	tweet17_1591892339207065600	@salvadostv Vergenza lvarez cascos  pp partido de intiles prepotentes. Asco de pas que an tiene gente que sigue votando a estos intiles como feijo y ayuso.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['intiles', 'prepotentes', 'Asco de', 'intiles']
2046	tweet65_1235260618229284864	@laSextaTV Pues no le falta ni un pice de razn, la verdad.  Ha definido a @laSextaTV cmo lo que es, una secta de la desinformacin.  Lstima que esta mujer valiente est en el partido equivocado, para VOX la quisiera yo.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['secta']
918	tweet54_1592168302092390400	donde estan los que decian que ayuso es la puta ama que os vea yo sabandijas	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['sabandijas']
2020	tweet33_990968138932961280	@marianiten1973 @DiarioOle Jajaja que pelotudo que sos pero bueh, siendo hincha de ese equipo de mierda que se poda esperar #equipochico #seguiparticipando #daspena	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['de mierda', 'daspena']
858	tweet70_1235153539409891328	@laSextaTV Es porque la mayora de los espaoles pensamos lo mismo. Y por cierto yo no vera la sexta ni aunque me pagaran por hacerlo.	NOVIOLENTO	NO				[]
1	tweet4_1234994540265631744	@laSextaTV Lgico, lo raro es que vosotros no reconozcais que es as	NOVIOLENTO	NO				[]
885	tweet14_1592265157648220161	@ppmadrid @IdiazAyuso Asco nos dais criminal corruptos ya lo tenis todo perdido feijoonarco nunca ser presidente d  y Ayuso a prisin por dejar morir a los abuelos dar comisiones a su hermano y dems fachas sois basura. https://t.co/4o9dpveiZV	VIOLENTO	SI	GRAVE	EJECUTOR	OTRO	['Asco nos dais', 'criminal corruptos', 'feijoonarco', 'a prisin', 'por dejar morir', 'sois basura']
2337	tweet42_1592483342880243715	@juanlobato_es Tan grande que Ayuso va sacar mayora absoluta y t te vas a comer una puta mierda	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['te vas a comer una puta mierda']
2859	tweet27_1234980494497828864	@laSextaTV Desde que Ferreras minti y se invent lo de los terroristas suicidas el 11M para manipular los muertos contra el PP, todos sabemos que es un sectario que trabaja para la izquierda ms radical.  Debera estar inhabilitado, pero es el director.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['minti', 'se invent', 'manipular', 'es un sectario']
2814	tweet53_1234892323764436992	@laSextaTV Pues estoy totalmente de acuerdo con ella, por ej hoy Antena3 (foto @BrunoFerTer ) https://t.co/JKhEszmthM	NOVIOLENTO	NO				[]
2745	tweet51_1234916687490797571	@laSextaTV @04040600t No merecis otra cosa @cayetanaAT dice verdades como puos.	NOVIOLENTO	NO				[]
88	tweet57_1235245598342885376	@laSextaTV Cayetana tiene toda la razn	NOVIOLENTO	NO				[]
1333	tweet61_1593680655535292417	Me cago en dios, va a cerrar tuiter y Ayuso me sigue teniendo bloqueado. Es como morir y quedarte solo en el vaco eternamente, porque todos tus seres queridos, lgicamente, estn en el puto infierno, porque son tus seres queridos pero tambin unos hijos de puta. Ayuso, te amo!	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Me cago en dios', 'unos hijos de puta']
1334	tweet62_1591349429604614144	@PSOE @juanlobato_es Que lo comprobamos en pandemia, que os dio igual la salud y sanidad de los madrileos si podais ir contra Ayuso, hijos de puta	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['hijos de puta']
39	tweet64_1234994707270291456	@laSextaTV @cayetanaAT Cuanta razn tienes !!! No te achantes ... dales duro	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['dales duro']
2195	tweet7_1235028428954320896	@laSextaTV Bravo por ella @cayetanaAT	NOVIOLENTO	NO				[]
429	tweet71_1235251936439554048	@IreneMontero Quiero llegar :sola y sin miedo, sola y segura, sola sintindome protegida, quiero irme de la discoteca sin tener q mirar atrs, sin llevar el mvil en la mano, sin correr al portal con la llave en la mano...  Tenis taaaanto dnde elegir... Y elegs sola y borracha.  Ole	NOVIOLENTO	NO				[]
987	tweet31_1592223511569117184	De hacer gracia a dar asco. Ni me gusta Ayuso, ni me gusta ningn poltico, pero este tipo de titular me revuelve el estmago. Todo, absolutamente todo, est podrido. https://t.co/uILHgCYdBh	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['dar asco']
719	tweet55_1234949999324278784	@laSextaTV Y se atreven a darnos lecciones estos pijosprogres a los humildes trabajadores de cmo debemos vivir que tenemos que pensar que tenemos que comer como tenemos que vestir	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['pijosprogres']
2085	tweet21_1235195686695645191	"@IreneMontero ""Feminismo punitivo"": cuando el gnero se redujo al castigo. De Guadalupe Snchez. https://t.co/jmDcZtS6n3"	NOVIOLENTO	NO				[]
2459	tweet10_1235312436095389707	@IreneMontero Tu ley me la paso por donde Atila el caballo.	NOVIOLENTO	NO				[]
721	tweet57_989333331811688450	@AlvaritoMorales #Ridiculo Jajajajajaja	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Ridiculo']
2681	tweet53_990606891666558976	#AlavsAtleti hasta cundo se me va a permitir a Diego Costa hacer lo que le sale de los huevos en todos los campos que pisa?yo no estaria orgulloso de tener en mi equipo un jugador as #dasasco	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['dasasco']
1316	tweet43_1591861140203634689	@ismaelquesada Qu sinvergenzas!!!! , porqu n se manifiestan por este gobierno que nos ha llevado a la ruina?? , n,  solo en contra de Isabel Daz Ayuso....que asco de gente...	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Qu sinvergenzas', 'que asco de gente']
593	tweet75_1591572823004573698	@laSextaXplica Yo, no soy de Madrid, pero si lo fuese y viese vuestro programa votara Ayuso!!! Es que no hay ms cosas de las que hablar?  Melilla, sedicin... se os ve el plumero. Asco no, lo siguiente. MAYORIA ABSOLUTA	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Asco no, lo siguiente']
1274	tweet97_1592303248144498689	Menudo zocotroco. Qu to ms gilipollas, por Dios.  T y los tuyos le vais a comer el toto a Ayuso y a sus seguidores. Comemierda, vendido. Dais mucho ASCO.  #PsoeNuncaMs !! https://t.co/yb2fYZOzFa	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['zocotroco', 'gilipollas', 'le vais a comer el toto', 'Comemierda', 'vendido', 'Dais mucho ASCO']
2300	tweet95_1235263369617330176	@laSextaTV @cayetanaAT Hace muy bien en no rectificar por que lleva toda la razn. La sexta es una tv vocera al servicio de la izquierda,populismos y de la extrema izquierda.	NOVIOLENTO	NO				[]
2272	tweet54_1235239494561026048	@IreneMontero El alcoholismo es una enfermedad que contagia a todos los que estn a su alrededor.	NOVIOLENTO	NO				[]
2104	tweet54_1235190442322518018	@IreneMontero @PODEMOS Esta mujer est en la cima poltica de Espaa. Ingresa ms de 5.000 al mes. Y todos sabemos por qu. Por quin. Pablitty woman.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	[]
1198	tweet12_1592578134213545984	@FuentSalas SACA TU PUTA LENGUA DEL CULO DE AYUSO. https://t.co/2K3YQgBoJI	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['TU PUTA LENGUA', 'CULO']
1679	tweet54_1235232279556956169	"@IreneMontero Borracha? Menudo ejemplo para la juventud promueve usted. El alcohol es un problema muy grave y uds lo banalizan con un slogan cutre y peligroso. Deberan eliminarlo si de verdad les importan las mujeres, nias y adolescentes. O quiz va dirigido  a ""su pblico"" que es as..."	NOVIOLENTO	NO				[]
326	tweet35_1591875977491406848	@Amartinbeaumont No era una manifestacin, fue una kedada de gente de izquierdas que vive de puta madre, sin ningn problema reseable. No tenan nada que hacer y decidieron pasar el domingo as, luego, muchos de ellos, fueron a misa. Ayuso no tiene de que preocuparse, tiene la mayora asegurada.	NOVIOLENTO	SI				['de puta madre']
1048	tweet6_1591891411095670785	@isatielmes @IdiazAyuso @maca_puentes @fernavillalain @davidrugo @ismaelquesada @SerranoAlfonso @PPAsamblea @ppmadrid @corralcpedro @luisdacadenas @alberloav Yo no  llamara puta  a la neofascista Ayuso como en ese cartel, la llamara asesina por dejar morir a ms de 7000 ancianos sin asistencia hospitalaria. Espero que termine en la carcel	VIOLENTO	SI	GRAVE	EJECUTOR	OTRO	['neofascista', 'asesina', 'por dejar morir', 'Espero que termine en la carcel']
2439	tweet75_1235256992966508545	@IreneMontero @IgualdadGob La educacin y los valores son muy importantes para llegar a Ministra, cualquiera puede serlo . Pena de pas.	VIOLENTO	SI	MODERADO	PASIVO	OTRO	['Pena de pas']
1210	tweet25_1591767075802025985	Lo confieso y me acuso: me estn entrando unas ganas irreprimibles de votar a Ayuso. O sea, me estn entrando unas ganas irreprimibles de votar en contra de todos los hijos de puta que en Espaa son.	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['los hijos de puta']
1188	tweet1_1591902743379189760	@Confidencia9 @Monica_Garcia_G Que se ponga la bata para trabajar si tanto le preocupa la sanidad, pero solo le preocupa chupar del bote, azuzar a la gente y criticar a Ayuso esa es su miserable aportacin. Que asco	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['chupar del bote', 'Que asco']
1413	tweet55_1235216469019029504	@IreneMontero Poca creatividad, talento y preparacin como para tan siquiera elaborar un eslogan que no de vergenza ajena. Es lo que tiene rodearse de palmeros con ms exaltacin que preparacin.	NOVIOLENTO	NO				[]
2649	tweet1_1235193935863123968	@laSextaTV @cayetanaAT Cayetana es la mas brillante del PP y por eso molesta a la Sexta. Sin duda, es el camino a seguir y espero que el PP resista el envite meditico. Dicho eso, Cayetana, si quieres dar el discurso de VOX, vete a VOX. El PP es el responsable de que La Sexta sea lo que es. HUYE	NOVIOLENTO	NO				[]
652	tweet63_1235195377466343424	@IreneMontero @IgualdadGob Djelo. La cagada est hecha y lo va a estropear ms.	NOVIOLENTO	NO				[]
2688	tweet63_1235199672064626693	@IreneMontero @PabloIglesias Menuda meteduras de patas ests teniendo. Si es que de donde no hay no se puede sacar	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['de donde no hay no se puede sacar']
2733	tweet35_1235268192156688384	@IreneMontero Fomentais el alcoholismo en la juventud y la juventuda	NOVIOLENTO	NO				[]
2422	tweet53_1235310929560186885	@laSextaTV Es que las verdades ofenden, no? Pues existe la libertad de expresin y si no os gusta.... pues a cascarla.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['a cascarla']
2709	tweet93_1235201539070926849	@IreneMontero @IgualdadGob Llegaron los lemas chonis a los ministerios.	NOVIOLENTO	NO				[]
2149	tweet27_1234992588576346113	@laSextaTV La secta, nido de miserables populistas y manipuladores.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['nido de', 'miserables', 'manipuladores']
2259	tweet27_1235229954251665409	"@IreneMontero Todas las mujeres tienen derecho a volver a casa, nada justifica una agresin sexual, PERO no me parece un eslogan correcto para un Ministerio: ""sola borracha quiero llegar a casa"". Aunque nos emborrachemos  alguna vez..."	NOVIOLENTO	NO				[]
2705	tweet89_1235313309580251136	@IreneMontero Solas y borrachas! https://t.co/4V0U6dzERk	NOVIOLENTO	NO				[]
2273	tweet55_1234865582232698881	@laSextaTV Contra esta banda meditica, #YoTeApoyoCayetana	NOVIOLENTO	NO				[]
997	tweet43_1591170073560903680	@Monica_Garcia_G Vaya puta pesadilla. Csate con Ayuso diooooo	VIOLENTO	SI	MODERADO	PASIVO	OTRO	['Vaya puta pesadilla']
1739	tweet34_1235156762225004544	@laSextaTV Se llama las verdades del barquero, lstima que no os ensearan ese concepto en la escuela de periodismo (si es que pasasteis por ella claro).	NOVIOLENTO	NO				[]
2481	tweet43_1235528547122515968	@IreneMontero Esa no es la forma de hacer  una campaa sra Montero.. No es seria, ya usted no es una adolescente , es Ministra y si no vale.. Hay muchas mujeres maduras, con experiencias, formadasque ocuparan su puesto  sin ser la pareja de....	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['la pareja de.']
1258	tweet78_1592771846797426694	@laherpburn59 @s Gracias Ayuso por mandar a la puta calle al chepas. Te https://t.co/zM1yWLubjK democrcia, claro que  un rojo comunista que  sabe de eso.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['a la puta calle', 'chepas']
1519	tweet20_1234939471424036864	@laSextaTV Es que lleva razn, cualquier persona medianamente objetiva es capaz de apreciar eso.	NOVIOLENTO	NO				[]
2575	tweet86_1235370813722853376	@IreneMontero Sabes cuantas mujeres al ao se lleva por delante el alcoholismo en Espaa??? Pues eso. Rectifica, que tampoco pasa nada por ello.	NOVIOLENTO	NO				[]
406	tweet42_1235137419042795520	@laSextaTV @aybarrapacheco Corroboro totalmente las palabras de Cayetana lvarez d Toledo,si no sabis aceptar criticas dedicaros a otra cosa,la verdad no es nicamente l q  vosotros decs, existen otras muchas personas con otras opiniones.Esto es pluralidad d opinin no totalitarismo como queris vosotros	NOVIOLENTO	NO				[]
304	tweet9_1591788385299009538	Das asco  Ve a Granada que  y vers la mierda de asistencias sanitarias tenemos y no gobierna la seora ayuso. Que  soy los comunistas los culpables iros a la mierda  viva vox https://t.co/8tjfVGpScb	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Das asco', 'la mierda', 'iros a la mierda']
2147	tweet25_1234922868754075653	@laSextaTV Tiene toda la razn  No sois nunca neutrales	NOVIOLENTO	NO				[]
2518	tweet94_1235130920874774528	@laSextaTV Para qu se va a retractar, si no est diciendo nada falso.	NOVIOLENTO	NO				[]
2725	tweet22_1236003800021979142	@IreneMontero Hay muchas maneras de decir algo esencial sin utilizar la tpica frase que se dice en botellones...seamos serios y hagamos las cosas bien.	NOVIOLENTO	NO				[]
1876	tweet32_1235292800385720321	"@IreneMontero Justicia te ha tumbado la ley, eh??..jiji....hasta te dice que ""corrijas la expresin""...jiji. .para flipar...."	NOVIOLENTO	NO				[]
1990	tweet82_1592145649625354241	@sergio68456921 @PabloEchenique Pues lo llevan claro estos zarrapastrosos. Ayuso ganar de nuevo y los podemitos que ya no pintan nada en Madrid, en breve, desaparecen de la poltica a nivel nacional. Asco de partido.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['zarrapastrosos', 'podemitos', 'Asco de partido']
727	tweet67_1235058985968889856	@laSextaTV Qu la verdad no os joda una buena noticia. Qu os den!!	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Qu os den']
2224	tweet64_1234916420368117761	@laSextaTV Como os duele la verdad......	NOVIOLENTO	NO				[]
2084	tweet20_1235186951420026880	@IreneMontero Mira que no hay frases para intentar acercarte a esa postura.. Pero borracha??.. Fomentando el alcoholismo??.. Cagada, nos cuesta nada reconocerlo.	NOVIOLENTO	NO				[]
2268	tweet47_1235092302042992640	@laSextaTV Verdad absoluta	NOVIOLENTO	NO				[]
2275	tweet60_1234836261103394816	@laSextaTV @cayetanaAT Pues no se si ella tendr razn. Pero yo si, y sois sectarios totales.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['sois sectarios totales']
538	tweet12_1592052283260518402	Qu puta vergenza!! Gentuza d ela izquierda sin datos y dice el pollo que es una manifestacin sanitaria y el es de artes grficas y jubilado supongo qu asco fuera @Monica_Garcia_G #yocon Ayuso @ayusers @perro_sanchez_  @CarlosF66089689 https://t.co/TvNILFpkjR	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Qu puta vergenza', 'Gentuza', 'el pollo', 'qu asco']
1488	tweet68_1234917600901156871	@laSextaTV Por que dice la verdad, comer!	NOVIOLENTO	NO				[]
375	tweet93_1592153018581286912	Yo no soy feminista ni de izquierdas. AYUSO PUTA https://t.co/kRNueoENWH	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['PUTA']
2277	tweet62_990691587003953155	@AdaColau Como va la cosa #asesina de #LasRamblas ?...Bien me imagino...#dasasco	VIOLENTO	SI	GRAVE	EJECUTOR	OTRO	['asesina', '#dasasco']
2841	tweet94_1234944205870465026	@laSextaTV Vaya, por fin alguien le pone las pilas a la secta.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['la secta']
1305	tweet31_1592262766299353088	@el_pais Haciendo el favor a Ayuso.... Que asco dais	VIOLENTO	SI	MODERADO	PASIVO	OTRO	['Que asco dais']
1159	tweet61_1235331071530725381	@laSextaTV BRAVO POR CAYETA	NOVIOLENTO	NO				[]
1650	tweet16_1235456111081332736	@IreneMontero Adis a la Presuncin de inocencia? Solo decir me ha agredido sexualmente es suficiente? Esta ley no me representa	NOVIOLENTO	NO				[]
2112	tweet68_1235237529105952768	@laSextaTV @cayetanaAT En serio os extraa? Si no hay cadena ms sectaria que la vuestra. Tirar de hemeroteca anda y veris el filtro que tenis a la hora de dar segn que noticia	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['ms sectaria']
1835	tweet75_1235305426184540163	@IreneMontero Vamos q no tienes ni idea y cada vez q te justificas demuestras q estas donde ests por lo q ests.	NOVIOLENTO	NO				[]
214	tweet57_989911048290426880	Que perro asco ; cuando uno cree que los polticos mexicanos  ya no podan caer an ms bajo...  sale  #LadyLencera Para demostrarnos que an podemos sorprendernos #Indignante #Ridiculo Pero seguro una explicacin tiene @EPN apoco no?	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['Que perro asco', 'Ridiculo']
1262	tweet82_1593691915681161216	@ElTeatroDeWill Ya lo e dicho hac tiempo Ayuso no tiene ni puta idea.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['no tiene ni puta idea']
1287	tweet11_1592512060264431618	puta ayuso https://t.co/nhkYJdyWKB	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['puta']
883	tweet12_1591792712055156737	@AzoteVinagre @PabloIglesias @ionebelarra @AleJacintoUrang @SuperRoStar @Julio_Rodr_ Antes que votar a la puta izquierda de mierda ,viva Ayuso y mil veces ms	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['la puta izquierda de mierda']
2340	tweet45_1591867089975152640	Persona de izquierdas en Madrid cuando le dices que la Sanidad Pblica es un asco: - La culpa es de Ayuso. Persona de izquierdas cuando le dices lo mismo en una CA de izquierdas: - Ms no se les puede pedir. Son unos hroes. Aplaudid!	NOVIOLENTO	SI				['asco']
649	tweet59_1234902799663738880	@laSextaTV Bravo Cayetana, eso son ovarios y no los de vuestras feminazis. Os jode que alguien no claudique a vuestro imperio erosionador. SIN VERGENZAS	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['SIN VERGENZAS']
2260	tweet28_1235530950873882626	@IreneMontero Me encanta!!! Porqu algo tan simple, se convierte en algo tan complicado?? Muuuucha fuerza @IreneMontero no dejes de luchar ...	NOVIOLENTO	NO				[]
1176	tweet84_1235234739054931968	@IreneMontero Con 15 aos una noche el taxista que me llevaba a casa me plant la mano en la pierna y me propuso tomar algo. Con tu ley vigente en el 89, el taxista me habra plantado la mano en la pierna y propuesto tomar algo.  El tuyo es un discurso lleno de palabras pero vaco de contenido	NOVIOLENTO	NO				[]
1869	tweet21_1235307621965537281	@IreneMontero @PabloIglesias Alma de cntaro, hay algn partido poltico que justifique las agresiones sexuales? Otra cosa es que t por crecer en la vida y en la poltica aceptes como persona adulta acostarte con Iglesias pero vamos...	NOVIOLENTO	NO				[]
2527	tweet8_1234889699526926338	@laSextaTV Estoy completamente de acuerdo con @cayetanaAT y tampoco me retracto. Sin acritud. Un cordial saludo.	NOVIOLENTO	NO				[]
184	tweet8_1235361215867691008	@IreneMontero @IgualdadGob Quiero llegar a casa con toda la tranquilidad, no necesito ir borracha, si lo estuviera esperara  que algun/a amigo/a , me acompae pero porque no estar bien, como he hecho yo en otras ocasiones con amigos y con amigas.	NOVIOLENTO	NO				[]
1617	tweet74_988889868267900934	@RaymundoGC Solo nos falta tu top 10 en @Spotify estamos muy intrigados por tus canciones favoritas. #izcalli #Ridiculo	NOVIOLENTO	SI				['Ridiculo']
1412	tweet54_1234956613456453632	@laSextaTV Es que es mentira?, Cuantas veces habis llevado a los Socialcomunistas para que den mtines antes la cmaras? no todo Atresmedia es igual, no es lo mismo el sectarismo de Ferreras,  que la imparcialidad de Vicente Valls	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['sectarismo']
2058	tweet84_1234938577160671232	@laSextaTV @cayetanaAT nimo, Cayetana! Lrgate, Ferreras, que ya tienes un largo historial de manipulacin! Eres txico para Espaa.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['manipulacin', 'Eres txico']
2845	tweet3_1234906186807468032	@laSextaTV Con lo frgil que parece. Cayetana los tiene bien puestos...	NOVIOLENTO	NO				[]
2389	tweet6_1234981867549380609	@laSextaTV Cayetana dice la verdad, ustedes son un cncer para Espaa.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['son un cncer']
2490	tweet57_1236117155432853504	@IreneMontero Te quiero muchsimo Irene	NOVIOLENTO	NO				[]
2763	tweet79_1235145876278038528	@laSextaTV Y tiene bastante razn...	NOVIOLENTO	NO				[]
2180	tweet79_1235105805877342208	@laSextaTV Tiene razon ,sois una secta de izmierda ,vivis de los delincuentes como Puigdemon y Junqueras , o creando polemica y manipulando opinion llevando a contertulios de dudosa legalidad. Ella tambien ejerce su libertad de expresion,vosotros no sois neutrales,ella tampoco,tiene derecho	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['sois una secta', 'vivis de los delincuentes', 'manipulando']
2301	tweet97_1235237083792498688	@IreneMontero Bla bla bla, y en la superficie nos quedamos	NOVIOLENTO	NO				[]
1926	tweet7_1591905819230375936	@ismaelquesada Como se nota que si Ayuso perdiera el gobierno te quedarias sin pesebre,porque como periodista eres una puta mierda,y hay mucho parado en la profesin,as que miente y manipula no sea que se te acabe la mamandurria	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['eres una puta mierda', 'miente', 'manipula']
654	tweet65_1234905081721577478	@laSextaTV Es que tiene toda la razn. La Sexta es la lucrativa voz de la secta socio comunista y separatista	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['secta']
254	tweet26_1235221921618374658	@IreneMontero Buenas tardes!! Me pregunto porque quiere bajar la pena maxima de las agresiones sexuales de tipo bsico y agravado?	NOVIOLENTO	NO				[]
630	tweet29_1234886173593653248	@laSextaTV Pues ha dicho una verdad, ustedes fomentan el populismo y defienden el nacionalismo	NOVIOLENTO	NO				[]
