	id	text	label	insulto	grado	rol	tipo	insultos
2564	1234935064489865221	@laSextaTV Ya era hora de que alguien os dijera las verdades, so sectarios.	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2565	1632186036510941186	"¿@doncellavalle ¿has visto las ""misas"" del perro este con globitos, guitarras eléctricas e himnos de sinagoga?. en el funeral de su padre dijo ""al final ha partido al gran oriente"". y protegió una exposición blasfema lgtbi en su palacio episcopal de viena."	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2566	1234917146964250624	@laSextaTV Joer que  de periodistas manipuladores y gentuza Nazi sois  impresionante	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2567	1646992508025552896	@antonioabadg vacas #lgtbi. eres mu tonto.	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2568	1639386063574556676	"@alcachofitaa2 pero ana, es que en tu tuit hablas de ""espacios lgtbi"" y eso es un ballroom. ¿tu llamarías a las discotecas ""espacios heteros""?. es que tía, para decir que esa, obviamente, no es ropa para una criatura no hace falta hablar de espacios lgtbi. me quedo flipando, la verdad."	NOVIOLENTO					
2569	1639819316341112833	¡@ricardopuentesm el comparar un líder pastor protestante de las luchas civiles en usa, con un títere gay, de una líder de derecha de la elite colombiana?, del cielo a la tierra, como del arco iris, pacto de alianza entre dios y los hombres a la bandera lgtbi, símbolo de la degradación moral!	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2570	1639257364145790978	hay que ser muy cenutrio para creer que apoyar movimientos amparados por el sistema (lgtbi, lbm, feminismo, welcome refugees etc.) te convierte en un rebelde antisistema. ¿¿pero qué podemos esperar de una sociedad que cree que los genitales son un constructor social?	VIOLENTO		MODERADO	PASIVO	OTRO	
2571	1611776380756451329	los colectivos lgtbi y feministas, totalmente escorados a la extrema izquierda, son los q más defienden la entrada de esta inmigración ilegal q odia a esos dos colectivos. a unos los revienta y a las otras las viola. ¡es de género gilipollas cómo poco!. https://twitter.com/ilegalvictimas/estatus/16110316853148917	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2572	1587238161700225025	¿@jrhodespianist claro, porque ahora no lo era ¿verdad?. la cuestión es que ahora solo la izquierda, los progresó, lobby lgtbi y feministas tenían manga ancha y bula.	NOVIOLENTO					
2573	1621147567181672448	@beatriztalegon te falta el artículo sobre el satanismo lgtbi+ en ucrania para tener el pack nāzis/biolaboratorios completo.	NOVIOLENTO					
2574	1617206997035716611	george hamilton y “estos zorros locos locos” con una de las pelvis lgtbi más marionas de la historia que fuimos todas las franciscanas @sarcarreira a ver tres veces seguidas al cine riazor. https://twitter.com/archivortve/estatus/1617205583966310402	NOVIOLENTO					
2575	1609324146080780288	¡por un año sin lgtbi ! 🥳💋🤩	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2576	1653094384622002192	@daikichoc ahora en la tele a los chavales les ponen solo basura lgtbi	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2577	1603358964749668354	@carmela46519159 la ministra del feminismo e igualdad esta sacando una ley que apoya la misma manipulación globalista de las mismas elites. en lugar de defender a la gente (mujeres, hombres, lgtbi) crean un caos de géneros que desprotegen a todos y nos entretienen debates mientras avanzan 2030	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2578	1651556651210534915	sevilla y el colectivo lgtbi+ no se merecen estos actos de odio. los discursos y actos de odio hacia el colectivo van en aumento. nuestra condena absoluta y rotunda y todo nuestro apoyo para todo el equipo de defrente lgtbi+. ningún acto de odio sin ser juzgado. https://twitter.com/defrentelgtb/estatus/1651516724246716416	NOVIOLENTO					
2579	1634717923200606209	"del de ""arcoiris lgtbi"". dime que no has pisado una tienda de artículos infantiles. ese puñetero arcoiris está hasta en el carrefour. si tienes un hijo te regalan 20 😂😂"	NOVIOLENTO					
2580	1628516391996227584	bien por la comunidad lgtbi por manifestarse ante la ola de asesinatos, hoy marchan y están frente a la diringri del centro de lima	NOVIOLENTO					
2581	1659223305495216129	@elmundoes no te vi denunciar cuando irene montero te llamo bollera y sorda, e insinuó que estás ahí por ello. debería darte vergüenza, avergüenzas a todas las personas con diversidad funcional y a las personas lgtbi a las que no representas	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2582	1623901152898154496	@somosxbox bravo por este desarrollador hojéala todxs hagan igual yo tanpoco lo voy a comprar para hacer boicot si sale en #xboxgamepass lo probare porque es gratis y no le doy mi dinero a una persona horrible que odia a la comunidad #lgtbi . somos rrvolucion 🏳️‍🌈🏳️‍⚧️	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2583	1605831856246628352	@juana_gallego he estado ahí hace unos días y en esa escalera, la mitad es la bandera transó y la otra mitad es la bandera lgtbi. ¡referencias al feminismo ninguna!. es increíble.	NOVIOLENTO					
2584	1642857101478297600	"¿¿alguien le puede decir a este señor que ""las barreras de la paternidad"" se llama sexo y biología?. no claro, que deberá ser el colectivo lgtbi, si quiere, quien ponga a esta gente en su sitio, pero el feminismo no le va a pasar ninguna a estos misóginos populistas. https://twitter.com/pefucas/estatus/1642813068584312832"	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2585	1621707145191342080	@jefersonestaci2 lgtbi es culto tu solo eres un rosquete.	NOVIOLENTO					
2586	1611469622091436036	@fernandezmaes @atzur en todos los países gobernados por ideología comunista,no aceptan a los lgtbis,el che,pretendía encerrarlos en campos y azotarlos,en corea,antigua rusia,etc,ninguno. en españa,la izquierda y ultraizquierda han hecho una campaña pro lgtbi,solo por el voto,de ese gremio,solo x eso.	NOVIOLENTO					
2587	1652226597817032704	@alferma1 @ppopular @ppopularavila @pp_segovia @populares_leon @ppdepalencia @ppdesalamanca @ppvalladolid @ppdezamora @ppacocyl @angelibaher en castilla y león tenéis un gobierno machista, xenófobo, lgtbi fóbico, supremacista e ignorante	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2588	1617932591134560257	¡@florpablomedina @unmsm_ @larepublica_pe @latina_pe @canaln_ solo te gusta infiltrar lgtbi!les gusta el afeminamiento y la molicie para degradar una sociedad lo escribia rousseau!. unos pobres diablos quieren fomentar lo contrario	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2589	1610716026248871949	@lunaculos si tienes el carné de microinfluencer lgtbi+ por lo visto cobras menos así que hacienda te desgrava y tienes abogados gratis, ojo no de oficio sino para tus costillas porque eres un copo de nieve mágico y especial.	NOVIOLENTO					
2590	1649451824447930369	@gabrieldeledda si se comprueba que es un lgtbi.no hay problema.ellos no violan niñas ni las manosean cómo los padres ,tíos , compadres, no violan como los curas .así que tranquilos	VIOLENTO		GRAVE	EJECUTOR	OTRO	
2591	1622522202292736000	es una pena que haya que defender ideas anacrónicas con censura e inquisición. desde el principio se transformaron en una religión para sustituir a todas las demás. y no hablo de lgtbi+ y demás, que tienen todo el derecho a perseverar por sus derechos, si…https://lnkd.in/eqs8sjha	NOVIOLENTO					
2592	1621959089881518080	@encuesta503 el cipote @rodrigoayalasv . ninguno de esos ni la señora. la señora es pro lgtbi. y los otros ya son lobos viejos con mañas. hay que ir formando al próximo presidente después de @nayibbukele .	NOVIOLENTO					
2593	1646493585552941057	@emmarincon @campo_timothy27 a usa la están margando desde adentro. sus mismos ciudadanos. si estaban aburridos de usa potencia mundial dueña del patio, prepárense que viene china. ellos van a acabar con lgtbi's , con religiones, con entretenimiento, etc	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2594	1647190572162072578	¿@croquetadespeed quienes son esos?. creia que eran fascistas con banderas lgtbi	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2595	1620186273830047744	@eduardogl90 @thetopcomics esos personajes eran gays en el juego xd de que estupideces hablas de que meten un personaje lgtbi 🤣🤣	NOVIOLENTO					
2596	990942485932335105	@CGurisattiNTN24 Y eso que ella es una periodista imparcial , gracias a Dios que ella es imparcial porque no me imagino como seria ella si declarara oficialmente para quien trabaja #daspena	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2597	1631653516359110656	@fernand09450267 @jorge1592002 @yolanda_diaz_ yo no te he llamado racista en ningún momento. y homófobo eres desde el momento q te dedicas a minimizar las violencias y discriminaciones d las personas lgtbi y compararlas con q te roben	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2598	1652590028797751298	@olgaycarlos2 el nacionalismo más totalitario, violento, supremacista y cateto ha adoptado los símbolos lgtbi.	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2599	1638947874544164869	gahela a nicolás lucar:. el congreso hay transfobia . los transfóbicos,sigrid bazán y ruth luque ( los supuestos abanderados de la lucha de los lgtbi.) votando en contra de la suspensión de roberto sánchez.realmente son un chiste estos progresó.👇👇	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2600	1650282507206623232	los madridistas no te respetan, @marcoasensio10. no valoran nada de todo lo que les das, te menosprecian. vente al equipo de tu tierra la catalunya gran, este espacio lgtbi friendly es ideal para que muestres el perfecto revulsivo que eres, mete tus zurdazos para nosotros	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2601	1645881701384454144	@nataliaravanal1 hola natalia ravanales estos delincuentes que son parte del lgtbi son malditos engendros del demonio hace muchos años conocí una mujer que estuvo en eeuu y trabajo en esa maldad me contó llorando como era esa masacre fue muy duro escucharla ella se arrepintió	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2602	1632850206591991808	ofrecer ventajas laborales por declararte de colectivo lgtbi. lo que se llama discriminación positiva, de toda la vida. recordad lo que siempre os digo:. la tolerancia es tiránica, es despótica y es hipócrita. es la cosa más facha que existe:. tolerar. yo tolero, yo consiento.	NOVIOLENTO					
2603	1640621405279592448	@conchiimartinez jajaja tia es la bandera lgtbi	NOVIOLENTO					
2604	1604634041919078401	bardo competente y portavoz heterosexual del colectivo lgtbi. https://twitter.com/cgmaster2/estatus/160463634023617	NOVIOLENTO					
2605	1630266746740326407	lo de israel está siendo gravísimo. un gobierno que se ha anexionado cisjordania, aumenta la violencia, palestinos asesinados, discrimina a sus propios ciudadanos (árabes, lgtbi, liberales…). el inmoral silencio occidental contrasta con el discurso moral de ucrania	VIOLENTO		GRAVE	INFORMATIVO	OTRO	
2606	1628945351724916737	@tecbpjos se regresarían cueteados a sus mundos, huyendo de la contaminación comunista, procaviar, feminazi, socialista del siglo xxi, que promueve una república popular de nueva democracia, pro lgtbi, proaborto y pro matrimonio gay 🚀	NOVIOLENTO					
2607	1234927512309960704	@laSextaTV Que asco de panfleto, lo de la foto ya es de traca	NOVIOLENTO					
2608	1646571691361943552	no puede permitirse esta abierta persecución contra las personas lgtbi en un país de la ue. hay que apretar al gobierno húngaro con lo que más les duele:. el dinero. corte a los fondos europeos para hungría ya. https://twitter.com/europapress/estatus/1646513123183185927	NOVIOLENTO					
2609	1616473858302967809	otro asco de anuncio pro lgtbi.pederastia.vieja.con.joven.abuelo.chalado. https://youtu.be/sv0m49vdqig	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2610	1582106077100838913	@farnesiode es increíble el daño q hace la lgtbi a los gay que quieren ser iguales a todo quique.	NOVIOLENTO					
2611	1649118801579896832	@viajeroa3 @capitanbitcoin y tofos los lgtbi al armario.	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2612	1644313678823538688	@antonioabadg el daño que estáis haciendo al colectivo lgtbi es irreparable. utilizáis cualquier chorrada que os pasa para victimizarlos y escudaros en que son ataques homofobos. ahora ,cuando sí que haya homofobia de verdad, la gente no lo creerá.	NOVIOLENTO					
2613	1659835262065672192	@culejr83 @gomezpumar @publico_es quieren tener mas derechos por ser lgtbi , no quieren igualdad, quieren ser intocables.	NOVIOLENTO					
2614	1599870670829064192	veo que olona, tras una época de pocos likes, ha decidido buscar más aceptación pescando en aguas lgtbi. allí la reciben com al hijo pródigo, claro. da mucha pena todo, la verdad.	NOVIOLENTO					
2615	1593612365794246659	que jungkook vaya a cantar en el mundial de qatar cuando la mayoría de sus fans son mujeres y/o personas lgtbi. me parece repugnante	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2616	1631582735675301890	fuerte abrazo a todo el personal lgtbi que se creyó la liberta de las terracitas. sois los siguientes. https://twitter.com/el_pais/estatus/1631306403020431362	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2617	1651770633615818752	¿@jotapehernandez @migueluribet @carlosfgalan @jdoviedoa @vickydavilah @lcvelez @juanlozano_r @alvarouribevel @mandreanieto la izquierda y los lgtbi se la pasan pidiendo inclusión, igualdad y se la pasan discriminando insultando y bloqueando a todo el que piense diferente a ellos?. https://twitter.com/agustinlaje/estatus/1651241442101084160	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2618	1582027784184303616	@f_sanchez_drago no como el aborto , la eutanasia , la teoría lgtbi , el matrimonio igualitario , la violencia de género , igualdad entre hombres y mujeres ,ect , eso es marca ultraderecha de la q tú perteneces	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2619	1604894818341163026	"si separas la cultura sexual entre heteros y homos, suena mejor que la libertad lgtbi+ que pregonan los podemitas. los cupaires reciben por contra una escabechina. también se tendría que aprender ""más"" de los humanos buenos."	NOVIOLENTO					
2620	1593684846605369345	y el látigo de este año va para la organización mundial de la salud por estigmatizar al colectivo lgtbi+ ante la viruela del mono. . #plumasylátigos2022	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2621	1627368672485421056	@isabelpla @profmarcoavila una pena , que avila imponga su agenda lgtbi y etc, antes que lo prioritario para nuestros niños. ¡es lo clásico de la izquierda, imponen lo suyo y el país, bien gracias!	NOVIOLENTO					
2622	1598965288011079680	@tirodegraciah todos los lgtbi nazis y filoterroristas sois basura	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2623	1610275412755505153	@iiehsoll es brutal. todo, te sientas en una parada de autobuses, publicidad multicultural, lgtbi,socialismo. te sientas en un bar, casa, tv u oyes radio, lees prensa, te vas a comprar ropa, la tienda, comercios, marcas, todo va dirigido a adoctrinar. si no salimos de esta.	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2624	1640791941993439232	https://vm.tiktok.com/zmy4b6ntj/. video. son eslavos.valientes.son guerreros rusos.no tienen miedo.no son como las mariconas lgtbi europeas.	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2625	1632851850629206016	malditos golpistas . https://w.elespanol.com/invertía/economía/empleo/20230306/declaren-colectivo-lgtbi-prioridad-sepe-conseguir-empleo/746175412_0.html	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2626	1595569164412145664	@enclaustro @mathewssvq @igualdadlgbt claro, porque el mundo no sabe todavía que qatar no respeta los derechos lgtbi 🤣🤣	NOVIOLENTO					
2627	1621236550154452993	¿@hardlequinn @thelastofushbo si, perfecto es una historia romántica bien contada y?. no es lo que se espera de last of us, para eso veo un capitulo de la rosa de guadalupeño. the walking dead tuvo capítulos igual de mamones y aburridos y no tenia que ver con el tema lgtbi, e igual se le criticó.	NOVIOLENTO					
2628	1632714739091480576	"@jessicafillol ""turismo orientado al público lgtbi"". no sabía que el hecho de ser gay implica tener unos gustos turísticos determinados. me recuerda a esa escena de anhqv en la que mauri y fernando se quejan de que los traten como animales exóticos (""nos van a acabar pidiendo queso gay"")."	NOVIOLENTO					
2629	1618757013173067777	@gerardotc por esa regla de tres los contribuyentes de derechas deberían recuperar el dinero despilfarrado en los chiringos de género, lgtbi, prostíbulos andaluces, el ministerio de igualdad, las subvenciones de los medios de gerardo cabezabolo.	NOVIOLENTO					
2630	1635199751112245249	@mierditer @ladyglamour14 @adrianayujuju @pam_angela_ ultranazionalistas, totalitaristas, militaristas, y odian y persiguen a colectivos débiles e indefensos a los que acusan de los males del país, inmigrantes, lgtbi, feministas. nada que no hayamos visto en el pasado. 🤢🤮	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2631	1597450146996187142	@mureret @vinpisapia1207 @fonsiloaiza el fútbol sigue siendo un juego de hombres. entiendo el odio del colectivo lgtbi ... un país árabe machista, un juego de hombres, estadios llenos donde a nadie le importa ni la política ni los géneros... se van agotando el feminismo y los lgtbi, les queda poco, ya no los soportan.	NOVIOLENTO					
2632	1639049146932838400	¿@dw_espanol y ustedes @dw_espanol se les nota preocupados por esa medida están en favor de la destrucción de la sociedad y a favor de la agenda lgtbi?. porque su postura se ve así deberían ser neutrales y no actuar en favor de interés diabólicos	NOVIOLENTO					
2633	1629527064838651904	"después del discursos de putin del otro día, sobre, ""que si defender la familia tradicional"", ""que si detener al lobby lgtbi"", etc., y aún hay gente graznando que putin es comunista."	NOVIOLENTO					
2634	1586294349180305410	@stukamario @estebannavarros es un insecto lgtbi	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2635	1591458977220595712	@elpce esto es igual que los buzones lgtbi,la que se monto por parte de los fachitas.si es que no pueden con la libertad, trabajo en correos y muy orgullosa de los buzones y ahora de esto, ajo y agua.ojala salga el lunes sin problema porque se va a agotar.😊👏	NOVIOLENTO					
2636	1587392408576204806	@oskarbrass @igualdadlgbt me la bufa lo que hayas vivido. te he hecho una pregunta simple:. ¿los gays que se oponen al movimiento lgtbi son menos gays, o son gays de segunda?	NOVIOLENTO					
2637	1636503741795803136	@juancarlosmll @javierberzosa @vox_es apoyar a ucrania es apoyar a la agenda globalista y al satanismo de davos:. lgtbi, feminismo, pedofilia y zoofilia.	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2638	1600136936785530880	@camilesflor esa gente de la tal comunidad lgtbi xyz y las feminazis lo q dan es asco. 🤮	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2639	1235242757909868550	@IreneMontero Soy una inepta! Te enteras? https://t.co/9PvUlLLsAa	NOVIOLENTO					
2640	1641764753889533953	@e_mpieza @itatpc2 listilla, la gestación subrogada no es una reivindicación lgtbi. ¿te enteras ?	NOVIOLENTO					
2641	1628537172226703360	¿@marijooho @yolanda_diaz_ se puede dar más asco que judas maroto?. difícilmente. https://w.losreplicantes.com/artículos/justifica-javier-maroto-abstencion-pp-reconocer-parejas-lgtbi-union-europea/	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2642	1595215964601212930	@guetiapino @revistasemana no sr esta roy barreras, cepeda, petro pizarro en fin están haciendo muy bn la tarea hay bastantes, se pegaron al movimiento lgtbi,feminismo a la juventud sin pies ni cabeza para ganar los votos hay estuvo la diferencia, en 4 años se van de culo si no se quedan pegados al poder.	NOVIOLENTO					
2643	1621256606762549249	doña ausonia. cuanto te quiero. renovar a mi trucja lgtbi ya.	NOVIOLENTO					
2644	1596309359549591552	"@wonlywantsinfo @alerom_st @irenemontero castigar a alguien por sexo, que no género, porque la señora montero no tuvo en cuenta en su legislación de genero a las personas lgtbi (en el ministerio de igualdad) al menos en el caso del ""si es si""."	NOVIOLENTO					
2645	1646852205054509056	@tigrillotw no sólo con el cuerpo. también dentro colectivo hay quienes odian y excluyen a las familias por #gestaciónsubrogada. es un despropósito terrible que se halla llegado a esto, empezando por las asociaciones lgtbi+	VIOLENTO		MODERADO	INFORMATIVO	OTRO	
2646	1631794068404551680	@dianama32677491 no mas ministro de justicia que dijo que el incesto es seguridad pa los niños, no mas esa maldita agenda globalista satánica 2030 que promueve toda esa porquería de lgtbi y el hp feminismo de mierda	VIOLENTO		GRAVE	EJECUTOR	OTRO	
2647	1621278743091200002	@cxsmic__girl es que sólo quieren pium pium, mucho ruido y pocas luces. además, ya habían personajes racializados y lgtbi+ en el videojuego, es que no saben ni de lo que son fans 😂😂	NOVIOLENTO					
2648	1594655591527772162	la fifa veta el brazalete lgtbi en el mundial:. tarjeta amarilla para quien lo lleve. #boicotqatar2022	NOVIOLENTO					
2649	1653507372243902464	@comitersejaume1 o lo mismo la miseria de subida del smi no compensa la inflación. o lo mismo las políticas lgtbi y de igualdad solo sirven para dividirnos más (y hacerse la foto, claro). o lo mismo queda poco por privatizar.	NOVIOLENTO					
2650	1652828608925237249	@dieguacu @cajasol @letrasensevilla @robertovaquero_ @frenteobreroesp @jesusvigorra @zendalibros @perezreverte ahora un poco de critica a la mercantilizaron del movimiento antracita, feminista y lgtbi, por favor. cuando las multinacionales hacen campañas para lavar su imagen con eso, malo. cuando la onu, fmi y demás mafias se llenan la boca con esos temas, malo.	NOVIOLENTO					
2651	1626991726144507904	@jfranalbert eres un pobre hombre, ni infoblogger ni ninguno de los otros dos mencionados pertenecen al colectivo lgtbi.todo lo que pones es mentira una manipulación de un indigente mental.por cierto el tal txema de la cierva es falangista.que asco das, os ha salido el tiro por la culata.	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2652	1635970174116323329	@lpcanarino a ver yo tengo 20 años y la hudson esta, la verdad que ni fu ni fa, he escuchado el podcast de la pija y la quinqui donde la o le ( no se ya como catalogar a esta persona) y no he escuchada nada nuevo de lo que la gente transó reivindica hasta hoy. yo pertenezco al grupo lgtbi.	NOVIOLENTO					
2653	1642777484872564741	@masvaletorda_ normal q lo haga, esta progresa comunista todo los problemas de españa los arregla con el mantera del franquismo y los derechos lgtbi, sin saber q el franquismo ya no existe y los derechos se consiguen con obligaciones, no exigiéndolos. esta sra. es activista transexual.	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2654	1659967164474900482	@desempleado6 @baskerville_gui nos vamos a mojar. se van a mojar en los derechos lgtbi y demás causas aprobadas y ya, en el pasado se .declaraban mucho por los derechos de los inmigrantes, pero a medida que se va comorando en el país el discurso de la ultraderecha, cada vez menos. en fin, me pongo triste 3/	NOVIOLENTO					
2655	1608495090812715016	@diezmikel_ @deloslares @macarronesh como siempre un tonto a las 3 confundiendo el derecho con la obligación. pues nada mañana habrá que hacerse transó y casarse con alguien lgtbi, divorciarse y para acabar el dia eutanasia.	VIOLENTO		MODERADO	PASIVO	OTRO	
2656	1658988977133682691	@latercera la comunidad lgtbi%(/(//'/(//. (pervertidos y degenerados)	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2657	1611926687263952898	identidad de género, feminismo, globalismo, dictadura lgtbi, proaborto, proeutanasia, ideologías y ambientalismo, (todo onu) han producido podredumbre en la sociedad occidental; una real descomposición.	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2658	1589499857999319040	la verdadera cara del impresentable comunista vividor del chiringuito de lgtbi https://twitter.com/alfonso70722035/estatus/1589247337071017984	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2659	1620198875859681280	¡@analizamaule pero que chucha tiene que ver las banderas o mejor dicho los trapos de los degenerados lgtbi ahí? 🤦‍♂️ 🤦‍♂️ 👎 😡 sólo banderas chilenas y punto! 💪💪🇨🇱🇨🇱🇨🇱😡	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2660	1595836652034969604	@evaalmar de lgtbi,de mujeres, de pobres, de periodistas, esa chusma solo entiende de dinero	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2661	1629767576241725440	estoy harto de los privilegios y prebendas que los colectivos lgtbi han logrado en las últimas décadas gracias al derecho positivo creado por el régimen ppsoe.	NOVIOLENTO					
2662	1639660213748871168	@stripmarvel va a ganar más disney que perder, al final la comunidad lgtbi es una simple minoría los que son fan de marvel, victoria alonso es responsable en parte de lo mal que esta marvel.	NOVIOLENTO					
2663	1599381819073261568	que derroche, debería haber puesto la lgtbi o la de la urss, será por dinero. https://twitter.com/publico_es/estatus/1598767052239831040	NOVIOLENTO					
2664	1633519706639597571	el mural creado por voluntarios del colectivo lgtbi+ awen en una escalera del paseo fluvial del bernesga sufre cada día el acoso de jóvenes que se esconden en el anonimato bajo siglas nazis y mensajes homófobos👇 http://dozz.es/qc0ne2	NOVIOLENTO					
2665	1583611474701799425	¡@unetvhn hipócritas!. ¿y la agenda lgtbi y el aborto?. ¿eso también es de cristo?	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2666	1598756576084492310	más claro imposible este señor matt walsh merece la admiración y el respeto de todos así es que se les habla a esa banda del crimen organizado llamada enfermos mentales lgtbi y todas sus vertientes que son la misma basura los socialistas comunistas izquierdistas progresó 🖕 https://twitter.com/dante27455639/estatus/1598696964845092865	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2667	1635580484511047681	@dante27455639 lgtbi no es otra cosa q la pederastia disfrazada de derechos antinaturales	VIOLENTO		GRAVE	EJECUTOR	HOMOFOBA	
2668	1616778645913092096	pareja gay #lgtbi violaba a sus hijos adoptados y los prostituía a un anillo de pedofilia. https://twitter.com/nypost/estatus/1616541702855983104	VIOLENTO		GRAVE	INFORMATIVO	OTRO	
2669	1604553272081121281	¿@idiazayuso ¿pero no se suponía que en madrid no ponéis ninguna bandera que no sean las institucionales de españa?. eso decís cuando toca poner la lgtbi. ¿porque seguro que de homofobia y una gran dosis de intolerancia no será, ¿verdad?. #ayusodimisión	NOVIOLENTO					
2670	1649371996654804998	¿@europapress tienen que decir que actuarían en el orgullo lgtbi?. eso tiene muchas lecturas todas muy negativas, flipo. más todo lo demás, vaya como estamos, qué país , pocos nos pasa.	NOVIOLENTO					
2671	1653419511108829185	@pabloechenique peor resultado de psoe histórico con sanchez. podemos bajando en votos. ley de vivienda que no van a cumplir salvo la perdida de propiedad a okupas. ley lgtbi para 10 mil personas de los 47 millones que somos. pactar con terroristas que disparaban a inocentes en la nuca.	VIOLENTO		GRAVE	EJECUTOR	POLITICA	
2672	1639090941234405376	"@williamperezabd @armesillaconde lo que tiene de malo que es que están creando generaciones de activistas (lgtbi, feministas, antirracistas, ecologistas, etc.) para fomentar ""revoluciones"" inocuas que desactiven la resistencia al neofeudalismo tecnocrático que va tomando forma. crear masas de esclavos"	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2673	1597434751639781377	@barcelonats1 @ibaillanos ojalá fuera así y no para la basura lgtbi	VIOLENTO		MODERADO	EJECUTOR	HOMOFOBA	
2674	1609491806898749443	@sanchezcasrejon @mafnieto despues de fomentar a los lgtbi. ahora tras la si es si ,con los transó , y derechos animales.vais por los . xyz . vamos contra los hombres y contra las mujeres. poca gracia estos mensajes , dejo de seguir	VIOLENTO		MODERADO	EJECUTOR	OTRO	
2675	1640013093068480514	¡el país. https://elpais.com/opinión/2023-03-26/homofobia-en-italia.html. esto es abascal, es feijoo, es ayuso, es pp y vox!. ¿los @cs_lgtbi aún votan a la derecha?. ¿jamás lo entenderé, tanto q luchamos por sus derechos y votan a pp y vox?. al final esta gente, q los vota, se merece q los traten mal.	VIOLENTO		GRAVE	EJECUTOR	OTRO	
2676	1595720098790227969	¡el, q votó no al aborto , no al divorcio , no a cualquier propuesta q oliera a feminismo , ahora viene con la bandera de igualdad !. ¿q va a ser lo siguiente estar de acuerdo con los derechos lgtbi?. ¡esos son sus principios y si no, tiene otros!. vaya personaje https://twitter.com/carmencalvo_/estatus/1595460783609184256	VIOLENTO		MODERADO	EJECUTOR	POLITICA	
2677	1619407204322508800	¿@i_z_a_e_r_a @franciscoonab1 @alvaroperezrey4 @zaldizoro @chindas87354514 @catalinadefoix @piztuekaitza @scaram1789 @gbamatxiama @joseansp @perurenaperu @takipatani @ohr750151 @abaddebelate @pepe6t @bereirigoien @asierurkizu @panzetazampova @i_gatopardo @drazmihailovitx @dealbret @carthografo @trinitero @zirikatxailenai @chindasvintto5 @amedrano9am @mak78081778 @pedro51675088 @navarrauna @factsandrespect @pedromariskala @l_a_i_n_o @ttattangorri @agirreluziano @tonaragones @fjotabast @biltxinbo @eskualdunak @nafarnia @gqiratxe @galgorri @nabarrobaskon @iagobaapellaniz @apompaelo @andonimalax @linbiao59 @mikelatse @leialtasuna @elmonodelburdel @ctzencanespain las banderas lgtbi.?. ¿y esto a que viene?. te pregunto. ¿formar parte del estado navarro incluye la utilización de sus símbolos ancestrales?. ¿es decir,hay que tirar la ikurriña al water o como va la película?. se claro y no te vayas por los cerros de jaizkibel. ten cojones	NOVIOLENTO					
